Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-13B,32,40,1,32,16,640,0.0018455,0.0009846627044677,0.0102105,0.0130406627044677,0.0018455,0.673472008178711,59393.70829705768,0.4021788903901975,217.92408040650105,0.625
Llama2-13B,32,40,1,32,16,768,0.0018455,0.0009846627044677,0.0113105,0.0141406627044677,0.0018455,0.7174720081787108,55751.30394499884,0.4026856747580982,218.1986858618794,0.625
Llama2-13B,32,40,1,32,16,896,0.0018455,0.0009846627044677,0.0124105,0.0152406627044677,0.0018455,0.7614720081787109,52529.83638318107,0.403192459125999,218.47329131725772,0.625
Llama2-13B,32,40,1,32,16,1024,0.0018455,0.0009846627044677,0.0135105,0.0163406627044677,0.0018455,0.8054720081787109,49660.32288377818,0.4036992434938998,218.74789677263612,0.625
Llama2-13B,32,40,1,32,16,1152,0.0018455,0.0009846627044677,0.0146105,0.0174406627044677,0.0018455,0.8494720081787109,47088.07307937196,0.4042060278618007,219.02250222801453,0.625
Llama2-13B,32,40,1,32,16,1280,0.0018455,0.0009846627044677,0.0157105,0.0185406627044677,0.0018455,0.893472008178711,44769.16974885156,0.4047128122297014,219.2971076833929,0.625
Llama2-13B,32,40,1,32,16,1408,0.0018455,0.0009846627044677,0.0168105,0.0196406627044677,0.0018455,0.9374720081787108,42667.94064359389,0.4052195965976022,219.5717131387713,0.625
Llama2-13B,32,40,1,32,16,1536,0.0018455,0.0009846627044677,0.0179105,0.0207406627044677,0.0018455,0.9814720081787108,40755.11035126395,0.405726380965503,219.8463185941497,0.625
Llama2-13B,32,40,1,32,16,1664,0.0018455,0.0009846627044677,0.0190105,0.0218406627044677,0.0018455,1.0254720081787108,39006.427948279146,0.4062331653334039,220.12092404952804,0.625
Llama2-13B,32,40,1,32,16,1792,0.0018455,0.0009846627044677,0.0201105,0.0229406627044677,0.0018455,1.0694720081787108,37401.63341733384,0.4067399497013046,220.3955295049064,0.625
Llama2-13B,32,40,1,32,16,1920,0.0018455,0.0009846627044677,0.0212104999999999,0.0240406627044677,0.0018455,1.1134720081787106,35923.66912341819,0.4072467340692055,220.6701349602848,0.625
Llama2-13B,32,40,1,32,16,2048,0.0018455,0.0009846627044677,0.0223105,0.0251406627044677,0.0018455,1.1574720081787109,34558.07113896451,0.4077535184371063,220.9447404156632,0.625
Llama2-13B,32,40,1,32,16,2176,0.0018455,0.0009846627044677,0.0234104999999999,0.0262406627044677,0.0018455,1.2014720081787107,33292.49431340083,0.4082603028050071,221.21934587104155,0.625
Llama2-13B,32,40,1,32,16,2304,0.0018455,0.0009846627044677,0.0245105,0.0273406627044677,0.0018455,1.2454720081787107,32116.338012680942,0.4087670871729079,221.49395132641996,0.625
Llama2-13B,32,40,1,32,16,2432,0.0018455,0.0009846627044677,0.0256104999999999,0.0284406627044677,0.0018455,1.2894720081787108,31020.448483016866,0.4092738715408087,221.76855678179837,0.625
Llama2-13B,32,40,1,32,16,2560,0.0018455,0.0009846627044677,0.0267105,0.0295406627044677,0.0018455,1.3334720081787108,29996.880140463534,0.4097806559087095,222.0431622371767,0.625
Llama2-13B,32,40,1,32,16,2688,0.0018455,0.0009846627044677,0.0278105,0.0306406627044677,0.0018455,1.3774720081787106,29038.7026106526,0.4102874402766103,222.3177676925551,0.625
Llama2-13B,32,40,1,32,16,2816,0.0018455,0.0009846627044677,0.0289105,0.0317406627044677,0.0018455,1.421472008178711,28139.84360567943,0.4107942246445111,222.59237314793344,0.625
