Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-13B,8,4,2,32,32,3712,0.0951755,0.0042163602447509,0.01638525,0.1157771102447509,0.040868,4.821952409790039,829.5395018579561,156.8258047475816,164.7753936124124,1.0
Llama2-13B,8,4,2,32,32,3840,0.0962955,0.0042163602447509,0.01693525,0.1174471102447509,0.040868,4.888752409790039,818.2046593298004,157.29489776349763,163.3460522698336,1.0
Llama2-13B,8,4,2,32,32,3968,0.0973725,0.0042163602447509,0.01748525,0.1190741102447509,0.040868,4.95383240979004,807.4556563712122,157.76353156284782,162.02062344383455,1.0
Llama2-13B,8,4,2,32,32,4096,0.0984925,0.0042163602447509,0.01803525,0.1207441102447509,0.040868,5.020632409790039,796.7123807351749,158.2326364672639,160.65450310151925,1.0
Llama2-13B,8,8,1,32,32,128,0.088031,0.0035309068298339,0.00098525,0.0925471568298339,0.077148,3.929034273193359,2036.1237504548224,126.9042865881198,288.31726684490656,1.0
Llama2-13B,8,8,1,32,32,256,0.089151,0.0035309068298339,0.00153525,0.0942171568298339,0.077148,3.99583427319336,2002.0850348246856,127.37236603530008,285.74523232560495,1.0
Llama2-13B,8,8,1,32,32,384,0.090228,0.0035309068298339,0.00208525,0.0958441568298339,0.077148,4.06091427319336,1969.9997246455248,127.39364799584088,282.3816287534709,1.0
Llama2-13B,8,8,1,32,32,512,0.091348,0.0035309068298339,0.00263525,0.0975141568298339,0.077148,4.12771427319336,1938.1186464272607,128.30807760159462,280.9214818093328,1.0
Llama2-13B,8,8,1,32,32,640,0.094771,0.0035309068298339,0.00318525,0.1014871568298339,0.077148,4.28663427319336,1866.2660470076307,130.58800745015787,275.5864292877735,1.0
Llama2-13B,8,8,1,32,32,768,0.095891,0.0035309068298339,0.00373525,0.1031571568298339,0.077148,4.35343427319336,1837.6296730286424,131.05608689733816,273.3438735592249,1.0
Llama2-13B,8,8,1,32,32,896,0.096968,0.0035309068298339,0.00428525,0.1047841568298339,0.077148,4.41851427319336,1810.5633489825125,131.07742982500315,270.35193017284706,1.0
Llama2-13B,8,8,1,32,32,1024,0.098088,0.0035309068298339,0.00483525,0.1064541568298339,0.077148,4.485314273193359,1783.5985424281828,131.99179846363273,269.12935010120054,1.0
Llama2-13B,8,8,1,32,32,1152,0.102901,0.0035309068298339,0.00538525,0.1118171568298339,0.077148,4.69983427319336,1702.1876804528902,135.58337769147113,263.52198266580723,1.0
Llama2-13B,8,8,1,32,32,1280,0.104021,0.0035309068298339,0.00593525,0.1134871568298339,0.077148,4.76663427319336,1678.3330839939767,136.05145713865133,261.58459760750503,1.0
Llama2-13B,8,8,1,32,32,1408,0.105098,0.0035309068298339,0.00648525,0.1151141568298339,0.077148,4.831714273193359,1655.727045861234,136.07280006631632,258.9446042100068,1.0
Llama2-13B,8,8,1,32,32,1536,0.106218,0.0035309068298339,0.00703525,0.1167841568298339,0.077148,4.89851427319336,1633.1482473735389,136.9871687049459,257.9358841344142,1.0
Llama2-13B,8,8,1,32,32,1664,0.109641,0.0035309068298339,0.00758525,0.1207571568298339,0.077148,5.05743427319336,1581.8297515804684,139.2670985535092,254.04200719349373,1.0
Llama2-13B,8,8,1,32,32,1792,0.110761,0.0035309068298339,0.00813525,0.1224271568298339,0.077148,5.12423427319336,1561.2088701429527,139.7351780006895,252.31837560276543,1.0
Llama2-13B,8,8,1,32,32,1920,0.111838,0.0035309068298339,0.0086852499999999,0.1240541568298339,0.077148,5.18931427319336,1541.6295061037076,139.7565209283545,249.9267170878494,1.0
Llama2-13B,8,8,1,32,32,2048,0.112958,0.0035309068298339,0.00923525,0.1257241568298339,0.077148,5.25611427319336,1522.0369238927503,140.6708895669841,249.0675995803468,1.0
Llama2-13B,8,8,1,32,32,2176,0.117739,0.0035309068298339,0.0097852499999999,0.1310551568298339,0.077148,5.46935427319336,1462.6955213360293,144.1813826132812,244.916947847835,1.0
Llama2-13B,8,8,1,32,32,2304,0.118859,0.0035309068298339,0.01033525,0.132725156829834,0.077148,5.53615427319336,1445.046435706613,144.64946206046142,243.39673404699928,1.0
Llama2-13B,8,8,1,32,32,2432,0.119936,0.0035309068298339,0.0108852499999999,0.1343521568298339,0.077148,5.60123427319336,1428.256632343832,144.67080498812646,241.24667320592064,1.0
Llama2-13B,8,8,1,32,32,2560,0.121056,0.0035309068298339,0.01143525,0.1360221568298339,0.077148,5.66803427319336,1411.424069511283,145.58517362675602,240.5253331131973,1.0
Llama2-13B,8,8,1,32,32,2688,0.124479,0.0035309068298339,0.01198525,0.139995156829834,0.077148,5.82695427319336,1372.9299433159513,147.86510347531927,237.574375557836,1.0
Llama2-13B,8,8,1,32,32,2816,0.125599,0.0035309068298339,0.01253525,0.1416651568298339,0.077148,5.893754273193359,1357.36911129575,148.3331829224996,236.2012164467864,1.0
Llama2-13B,8,8,1,32,32,2944,0.126676,0.0035309068298339,0.01308525,0.1432921568298339,0.077148,5.95883427319336,1342.544469811672,148.3545258501645,234.22672937283232,1.0
Llama2-13B,8,8,1,32,32,3072,0.127796,0.0035309068298339,0.01363525,0.144962156829834,0.077148,6.0256342731933605,1327.6610622702628,149.26889448879416,233.6049555366274,1.0
Llama2-13B,8,8,1,32,32,3200,0.132577,0.0035309068298339,0.01418525,0.150293156829834,0.077148,6.23887427319336,1282.2826121650965,152.77938753509127,230.47645901640743,1.0
Llama2-13B,8,8,1,32,32,3328,0.133697,0.0035309068298339,0.0147352499999999,0.151963156829834,0.077148,6.30567427319336,1268.698580579962,153.24746698227145,229.24593219334992,1.0
Llama2-13B,8,8,1,32,32,3456,0.134774,0.0035309068298339,0.01528525,0.1535901568298339,0.077148,6.37075427319336,1255.7382779088064,153.26880990993644,227.44566446041,1.0
Llama2-13B,8,8,1,32,32,3584,0.135894,0.0035309068298339,0.01583525,0.1552601568298339,0.077148,6.437554273193359,1242.707969595352,154.18317854856608,226.9168301007641,1.0
Llama2-13B,8,8,1,32,32,3712,0.139317,0.0035309068298339,0.01638525,0.1592331568298339,0.077148,6.596474273193359,1212.7690746116095,156.4631083971293,224.6145242822188,1.0
Llama2-13B,8,8,1,32,32,3840,0.140437,0.0035309068298339,0.01693525,0.160903156829834,0.077148,6.663274273193361,1200.6109417083946,156.93118784430968,223.4898037473168,1.0
Llama2-13B,8,8,1,32,32,3968,0.141514,0.0035309068298339,0.01748525,0.162530156829834,0.077148,6.72835427319336,1188.9980335716034,156.95253077197464,221.81908612854508,1.0
Llama2-13B,8,8,1,32,32,4096,0.142634,0.0035309068298339,0.01803525,0.164200156829834,0.077148,6.7951542731933605,1177.3095471223828,157.8668994106042,221.35942259293608,1.0
Llama2-13B,8,40,1,32,6,128,0.42814,0.0003588139343261,0.00492625,0.4334250639343262,0.3976785,17.884681057373047,2236.550927113671,119.91709791602705,280.0885175784253,1.0
Llama2-13B,8,40,1,32,6,256,0.435736,0.0003588139343261,0.00767625,0.4437710639343262,0.3976785,18.298521057373048,2185.9690121723115,120.62320654627662,276.82635023563955,1.0
Llama2-13B,8,40,1,32,6,384,0.443332,0.0003588139343261,0.01042625,0.4541170639343262,0.3976785,18.712361057373048,2137.6244225599307,121.29349837322872,273.59518007549366,1.0
Llama2-13B,8,40,1,32,6,512,0.453188,0.0003588139343261,0.01317625,0.4667230639343261,0.3976785,19.216601057373047,2081.533559476833,122.37536282989174,270.0322224549013,1.0
Llama2-13B,8,40,1,32,6,640,0.460784,0.0003588139343261,0.01592625,0.4770690639343262,0.3976785,19.630441057373048,2037.6516188858784,123.0814714601414,267.1131624799067,1.0
Llama2-13B,8,40,1,32,6,768,0.46838,0.0003588139343261,0.01867625,0.4874150639343262,0.3976785,20.04428105737305,1995.581676664152,123.75082671509348,264.2103136664536,1.0
Llama2-13B,8,40,1,32,6,896,0.478236,0.0003588139343261,0.02142625,0.5000210639343262,0.3976785,20.548521057373048,1946.6121132667856,124.83362774375652,261.02934062629447,1.0
Llama2-13B,8,40,1,32,6,1024,0.485832,0.0003588139343261,0.02417625,0.5103670639343262,0.3976785,20.962361057373048,1908.181997749289,125.53973637400608,258.40153875003307,1.0
Llama2-13B,8,40,1,32,6,1152,0.49804,0.0003588139343261,0.02692625,0.5253250639343262,0.3976785,21.56068105737305,1855.228964871743,126.99215738984878,254.98385147748928,1.0
Llama2-13B,8,40,1,32,6,1280,0.507896,0.0003588139343261,0.02967625,0.5379310639343261,0.3976785,22.064921057373045,1812.8322279509769,128.07608085411178,252.1698947306373,1.0
Llama2-13B,8,40,1,32,6,1408,0.515492,0.0003588139343261,0.03242625,0.5482770639343261,0.3976785,22.47876105737304,1779.4575020352372,128.7821894843614,249.82383719701065,1.0
Llama2-13B,8,40,1,32,6,1536,0.523088,0.0003588139343261,0.03517625,0.5586230639343261,0.3976785,22.89260105737305,1747.2894364320018,129.44948573171348,247.47171743896533,1.0
Llama2-13B,8,40,1,32,6,1664,0.532944,0.0003588139343261,0.03792625,0.5712290639343262,0.3976785,23.396841057373045,1709.6325055982206,130.53434576797656,244.9306977242948,1.0
Llama2-13B,8,40,1,32,6,1792,0.54054,0.0003588139343261,0.04067625,0.5815750639343261,0.3976785,23.81068105737305,1679.918348560378,131.2404543982261,242.7950834318017,1.0
Llama2-13B,8,40,1,32,6,1920,0.548136,0.0003588139343261,0.0434262499999999,0.5919210639343261,0.3976785,24.224521057373043,1651.2194360938863,131.9068140735782,240.64614269739312,1.0
Llama2-13B,8,40,1,32,6,2048,0.557992,0.0003588139343261,0.04617625,0.6045270639343262,0.3976785,24.72876105737305,1617.5496987979398,132.99261068184128,238.341429056046,1.0
Llama2-13B,8,40,1,32,6,2176,0.5702,0.0003588139343261,0.0489262499999999,0.6194850639343261,0.3976785,25.327081057373046,1579.337149408912,134.48290750858138,235.8521703061757,1.0
Llama2-13B,8,40,1,32,6,2304,0.577796,0.0003588139343261,0.05167625,0.6298310639343261,0.3976785,25.740921057373043,1553.945948975384,135.1481447483335,233.9028735891795,1.0
Llama2-13B,8,40,1,32,6,2432,0.587652,0.0003588139343261,0.0544262499999999,0.6424370639343261,0.3976785,26.245161057373043,1524.0904756712405,136.23506379219654,231.82949056958296,1.0
