Model,Device number,Seqlen,Pipeline parallelism,Tensor parallelism,Phase,Total Latency (s),Throughput (tokens/s),Energy per Token (mJ),Total power (W)
Llama2-7B,8,4096,2,4,decoding,1.4974738298333332,4786.728059746985,2.988950851267985,70.14999181533949
Llama2-7B,8,4096,2,4,end2end,1.7113986626666664,4786.728059746986,2.983761379340681,70.02819609793187
Llama2-7B,8,4096,2,4,prefill,0.2139248328333333,4786.728059746986,2.947435075849552,69.17562607607849
Llama2-7B,8,4096,4,2,decoding,1.4655727881666665,9781.841008342804,1.4944754256339927,70.14999181533949
Llama2-7B,8,4096,4,2,end2end,1.6749403293333331,9781.841008342804,1.4918806896703405,70.02819609793187
Llama2-7B,8,4096,4,2,prefill,0.2093675411666666,9781.841008342804,1.4737175379247758,69.17562607607849
Llama2-7B,8,4096,8,1,decoding,1.4017707048333334,20454.129838167097,0.7472377128169964,70.14999181533949
Llama2-7B,8,4096,8,1,end2end,1.6020236626666666,20454.129838167093,0.7459403448351702,70.02819609793187
Llama2-7B,8,4096,8,1,prefill,0.2002529578333333,20454.129838167093,0.7368587689623879,69.17562607607849
Llama2-7B,8,4096,32,1,decoding,2.3206613031388885,49420.39574877852,0.4141713213222193,47.03552567397869
Llama2-7B,8,4096,32,1,end2end,2.652184346444445,49420.39574877853,0.4138469793267628,46.99869165030525
Llama2-7B,8,4096,32,1,prefill,0.3315230433055556,49420.39574877853,0.4115765853585672,46.74085348459114
Llama2-7B,20,4096,1,20,decoding,1.9883592465000008,1802.491177743016,14.944754256339923,175.37497953834875
Llama2-7B,20,4096,1,20,end2end,2.2724105674285715,1802.491177743016,14.918806896703405,175.0704902448297
Llama2-7B,20,4096,1,20,prefill,0.2840513209285714,1802.491177743016,14.73717537924776,172.93906519019623
Llama2-7B,20,4096,2,10,decoding,1.9239061215,3725.75351775032,7.472377128169962,175.37497953834875
Llama2-7B,20,4096,2,10,end2end,2.198749853142857,3725.75351775032,7.459403448351702,175.0704902448297
Llama2-7B,20,4096,2,10,prefill,0.2748437316428572,3725.75351775032,7.368587689623879,172.93906519019623
Llama2-7B,20,4096,4,5,decoding,1.864335809,7689.60180392051,3.736188564084981,175.37497953834875
Llama2-7B,20,4096,4,5,end2end,2.130669496,7689.601803920508,3.729701724175851,175.0704902448297
Llama2-7B,20,4096,4,5,prefill,0.266333687,7689.601803920508,3.68429384481194,172.93906519019623
Llama2-7B,20,4096,5,4,decoding,1.8448045590000008,9713.766107404768,2.988950851267985,175.37497953834875
Llama2-7B,20,4096,5,4,end2end,2.1083480674285715,9713.766107404768,2.983761379340681,175.0704902448297
Llama2-7B,20,4096,5,4,prefill,0.2635435084285714,9713.766107404768,2.947435075849552,172.93906519019623
Llama2-7B,20,4096,10,2,decoding,1.7627733090000006,20331.59897362616,1.4944754256339927,175.37497953834875
Llama2-7B,20,4096,10,2,end2end,2.0145980674285715,20331.598973626165,1.4918806896703405,175.0704902448297
Llama2-7B,20,4096,10,2,prefill,0.2518247584285714,20331.598973626165,1.4737175379247758,172.93906519019623
Llama2-7B,20,4096,20,1,decoding,1.5987108090000006,44836.12645668927,0.7472377128169964,175.37497953834875
Llama2-7B,20,4096,20,1,end2end,1.8270980674285715,44836.126456689264,0.7459403448351702,175.0704902448297
Llama2-7B,20,4096,20,1,prefill,0.2283872584285714,44836.126456689264,0.7368587689623879,172.93906519019623
Llama2-7B,20,4096,32,1,decoding,1.5095595474999997,75974.47890673555,0.5224254028218029,110.93012056944542
Llama2-7B,20,4096,32,1,end2end,1.725210911428571,75974.47890673555,0.5217767188308899,110.79238110858694
Llama2-7B,20,4096,32,1,prefill,0.2156513639285713,75974.47890673555,0.5172359308944988,109.82820488257757
Llama2-7B,32,4096,1,32,decoding,2.5821092465,1388.0125346586497,23.911606810143883,280.599967261358
Llama2-7B,32,4096,1,32,end2end,2.9509819959999994,1388.0125346586494,23.870091034725448,280.1127843917275
Llama2-7B,32,4096,1,32,prefill,0.3688727494999999,1388.0125346586494,23.57948060679641,276.70250430431395
Llama2-7B,32,4096,2,16,decoding,2.430009637125,2949.7825401551195,11.955803405071942,280.599967261358
Llama2-7B,32,4096,2,16,end2end,2.777153871,2949.7825401551186,11.935045517362724,280.1127843917275
Llama2-7B,32,4096,2,16,prefill,0.347144233875,2949.7825401551186,11.789740303398206,276.70250430431395
Llama2-7B,32,4096,4,8,decoding,2.378740105875,6026.719760007838,5.977901702535971,280.599967261358
Llama2-7B,32,4096,4,8,end2end,2.718560121,6026.719760007838,5.967522758681362,280.1127843917275
Llama2-7B,32,4096,4,8,prefill,0.339820015125,6026.719760007838,5.894870151699103,276.70250430431395
Llama2-7B,32,4096,8,4,decoding,2.27107409025,12624.863329246908,2.988950851267985,280.599967261358
Llama2-7B,32,4096,8,4,end2end,2.595513246,12624.863329246904,2.983761379340681,280.1127843917275
Llama2-7B,32,4096,8,4,prefill,0.32443915575,12624.863329246904,2.947435075849552,276.70250430431395
Llama2-7B,32,4096,16,2,decoding,2.12751940275,26953.455712731924,1.4944754256339927,280.599967261358
Llama2-7B,32,4096,16,2,end2end,2.431450746,26953.455712731924,1.4918806896703405,280.1127843917275
Llama2-7B,32,4096,16,2,prefill,0.30393134325,26953.455712731924,1.4737175379247758,276.70250430431395
Llama2-7B,32,4096,32,1,decoding,1.122849272125,102140.1561608996,0.7389474088169964,277.4868226875689
Llama2-7B,32,4096,32,1,end2end,1.283256311,102140.15616089964,0.7376500408351703,276.9996398179385
Llama2-7B,32,4096,32,1,prefill,0.160407038875,102140.15616089964,0.7285684649623879,273.58935973052496
